 Fix  ,  Fix Date/Time ,     Latitude ,    Longitude , Altitude , Time ,   Temp ,Fix Status     , Sats ,  DOP
  1394 , 42162.29206019 ,   45.7460133 , -100.6725258 ,  538.930 ,   25 ,   17.0 ,   "3D Fix-F1" ,     8 ,  1.9
  1395 , 42162.29553241 ,   45.7460228 , -100.6749064 ,  547.363 ,   25 ,   17.5 ,   "3D Fix-F1" ,     8 ,  1.8
  1396 , 42162.29917824 ,   45.7460033 , -100.6751669 ,  551.957 ,   38 ,   18.0 ,   "3D Fix-F1" ,     9 ,  1.7
  1397 , 42162.30251157 ,   45.7460117 , -100.6751353 ,  553.121 ,   26 ,   18.5 ,   "3D Fix-F1" ,    10 ,  1.6
  1398 , 42162.30594907 ,   45.7460167 , -100.6750583 ,  540.762 ,   25 ,   18.5 ,   "3D Fix-F0" ,     9 ,  2.4
  1399 , 42162.30945602 ,   45.7460589 , -100.6750747 ,  548.313 ,   26 ,   19.0 ,   "3D Fix-F1" ,    10 ,  1.8
  1400 , 42162.31292824 ,   45.7460436 , -100.6750633 ,  550.555 ,   26 ,   19.5 ,   "3D Fix-F0" ,    10 ,  1.6
  1401 , 42162.31634259 ,   45.7460328 , -100.6750500 ,  550.348 ,   26 ,   20.5 ,   "3D Fix-F1" ,     9 ,  1.9
  1402 , 42162.31987269 ,   45.7460736 , -100.6750586 ,  557.277 ,   26 ,   21.5 ,   "3D Fix-F2" ,    10 ,  1.5
  1403 , 42162.32329861 ,   45.7461028 , -100.6750503 ,  548.574 ,   25 ,   22.5 ,   "3D Fix-F1" ,     9 ,  1.8
  1404 , 42162.32680556 ,   45.7461097 , -100.6749119 ,  547.969 ,   25 ,   22.5 ,   "3D Fix-F2" ,     9 ,  1.8
  1405 , 42162.33025463 ,   45.7460431 , -100.6749803 ,  548.570 ,   25 ,   23.0 ,   "3D Fix-F1" ,     9 ,  1.8
  1406 , 42162.33373843 ,   45.7458611 , -100.6750572 ,  557.328 ,   25 ,   22.5 ,   "3D Fix-F2" ,     8 ,  1.7
  1407 , 42162.33729167 ,   45.7453386 , -100.6754692 ,  550.832 ,   31 ,   22.5 ,   "3D Fix-F1" ,     7 ,  1.9
  1408 , 42162.34075231 ,   45.7452147 , -100.6760658 ,  552.828 ,   30 ,   22.0 ,   "3D Fix-F2" ,     7 ,  1.9
  1409 , 42162.34427083 ,   45.7448544 , -100.6762836 ,  554.633 ,   34 ,   22.0 ,   "3D Fix-F4" ,     7 ,  3.7
  1410 , 42162.34813657 ,   45.7448883 , -100.6762119 ,  551.473 ,   68 ,   21.5 ,   "3D Fix-F3" ,     8 ,  1.8
  1411 , 42162.35130787 ,   45.7449228 , -100.6761114 ,  550.277 ,   43 ,   22.0 ,   "3D Fix-F2" ,     9 ,  1.8
  1412 , 42162.35471065 ,   45.7451086 , -100.6751836 ,  546.727 ,   36 ,   21.5 ,   "3D Fix-F0" ,     7 ,  2.0
  1413 , 42162.35819444 ,   45.7452056 , -100.6749447 ,  549.762 ,   38 ,   21.5 ,   "3D Fix-F2" ,     9 ,  1.8
  1414 , 42162.36159722 ,   45.7454361 , -100.6744414 ,  548.148 ,   31 ,   21.5 ,   "3D Fix-F2" ,    10 ,  1.9
  1415 , 42162.36504630 ,   45.7457047 , -100.6731514 ,  548.488 ,   31 ,   22.0 ,   "3D Fix-F1" ,     9 ,  1.5
  1416 , 42162.36847222 ,   45.7458147 , -100.6719600 ,  540.480 ,   25 ,   22.5 ,   "3D Fix-F1" ,     9 ,  2.0
  1417 , 42162.37209491 ,   45.7458900 , -100.6707883 ,  543.172 ,   38 ,   22.5 ,   "3D Fix-F3" ,    10 ,  1.3
  1418 , 42162.37542824 ,   45.7459931 , -100.6703097 ,  542.094 ,   26 ,   23.0 ,   "3D Fix-F1" ,     9 ,  2.1
  1419 , 42162.37884259 ,   45.7460836 , -100.6699156 ,  542.090 ,   26 ,   23.0 ,   "3D Fix-F0" ,     8 ,  4.6
  1420 , 42162.38234954 ,   45.7460797 , -100.6692897 ,  546.984 ,   25 ,   24.0 ,   "3D Fix-F0" ,     8 ,  2.4
  1421 , 42162.38583333 ,   45.7459117 , -100.6677417 ,  540.734 ,   25 ,   24.5 ,   "3D Fix-F0" ,     7 ,  2.5
  1422 , 42162.38951389 ,   45.7457739 , -100.6659714 ,  538.172 ,   43 ,   24.5 ,   "3D Fix-F1" ,     8 ,  2.7
  1423 , 42162.39278935 ,   45.7457650 , -100.6659789 ,  535.824 ,   26 ,   25.0 ,   "3D Fix-F1" ,     9 ,  2.0
  1424 , 42162.39660880 ,   45.7458125 , -100.6665467 ,  535.316 ,   56 ,   25.0 ,   "3D Fix-F3" ,     7 ,  2.0
  1425 , 42162.39973380 ,   45.7456731 , -100.6670464 ,  536.758 ,   26 ,   25.0 ,   "3D Fix-F1" ,     8 ,  2.4
  1426 , 42162.40318287 ,   45.7457281 , -100.6678103 ,  534.629 ,   26 ,   25.0 ,   "3D Fix-F1" ,     9 ,  1.7
  1427 , 42162.40667824 ,   45.7457406 , -100.6680950 ,  538.820 ,   26 ,   25.5 ,   "3D Fix-F1" ,     9 ,  1.9
  1428 , 42162.41008102 ,   45.7456772 , -100.6683964 ,  535.852 ,   26 ,   25.5 ,   "3D Fix-F1" ,     9 ,  1.6
  1429 , 42162.41361111 ,   45.7457489 , -100.6684492 ,  537.469 ,   25 ,   26.0 ,   "3D Fix-F1" ,     9 ,  1.7
  1430 , 42162.41708333 ,   45.7458203 , -100.6684922 ,  532.973 ,   25 ,   27.0 ,   "3D Fix-F2" ,     9 ,  1.7
  1431 , 42162.42055556 ,   45.7450392 , -100.6688628 ,  536.621 ,   25 ,   27.0 ,   "3D Fix-F2" ,     9 ,  1.7
  1432 , 42162.42402778 ,   45.7448919 , -100.6692014 ,  536.430 ,   25 ,   27.0 ,   "3D Fix-F3" ,     8 ,  2.0
  1433 , 42162.42750000 ,   45.7446306 , -100.6688561 ,  542.879 ,   26 ,   27.0 ,   "3D Fix-F1" ,     7 ,  2.0
  1434 , 42162.43103009 ,   45.7445081 , -100.6690317 ,  541.633 ,   30 ,   27.0 ,   "3D Fix-F3" ,     8 ,  1.6
  1435 , 42162.43490741 ,   45.7444236 , -100.6690769 ,  543.059 ,   67 ,   27.0 ,   "3D Fix-F1" ,     8 ,  1.9
  1436 , 42162.43784722 ,   45.7444653 , -100.6691256 ,  545.520 ,   25 ,   27.5 ,   "3D Fix-F1" ,     9 ,  1.4
  1437 , 42162.44135417 ,   45.7444522 , -100.6691347 ,  546.508 ,   25 ,   27.0 ,   "3D Fix-F2" ,    10 ,  1.4
  1438 , 42162.44484954 ,   45.7444544 , -100.6690858 ,  540.992 ,   26 ,   27.0 ,   "3D Fix-F1" ,     8 ,  1.7
  1439 , 42162.44832176 ,   45.7444756 , -100.6691025 ,  540.277 ,   26 ,   27.0 ,   "3D Fix-F2" ,     8 ,  1.6
  1440 , 42162.45181713 ,   45.7444483 , -100.6691133 ,  542.500 ,   26 ,   27.0 ,   "3D Fix-F2" ,     8 ,  2.3
  1441 , 42162.45524306 ,   45.7444661 , -100.6691211 ,  543.996 ,   26 ,   27.0 ,   "3D Fix-F1" ,     8 ,  1.6
  1442 , 42162.45872685 ,   45.7444636 , -100.6691036 ,  542.711 ,   32 ,   27.5 ,   "3D Fix-F0" ,     8 ,  1.6
  1443 , 42162.46221065 ,   45.7444267 , -100.6691078 ,  548.484 ,   26 ,   27.5 ,   "3D Fix-F2" ,     8 ,  1.6
  1444 , 42162.46570602 ,   45.7444897 , -100.6691164 ,  545.426 ,   26 ,   27.0 ,   "3D Fix-F2" ,     7 ,  2.0
  1445 , 42162.46916667 ,   45.7444672 , -100.6691139 ,  543.035 ,   25 ,   27.5 ,   "3D Fix-F1" ,     7 ,  2.0
  1446 , 42162.47278935 ,   45.7444700 , -100.6691214 ,  545.766 ,   38 ,   27.5 ,   "3D Fix-F2" ,     8 ,  2.4
  1447 , 42162.47609954 ,   45.7444942 , -100.6691311 ,  546.227 ,   25 ,   27.5 ,   "3D Fix-F0" ,     8 ,  1.8
  1448 , 42162.47964120 ,   45.7444692 , -100.6691125 ,  544.020 ,   31 ,   27.0 ,   "3D Fix-F2" ,     8 ,  2.3
  1449 , 42162.48313657 ,   45.7444286 , -100.6690997 ,  549.980 ,   32 ,   27.0 ,   "3D Fix-F3" ,     7 ,  2.3
  1450 , 42162.48644676 ,   45.7444558 , -100.6690939 ,  539.742 ,   26 ,   27.5 ,   "3D Fix-F1" ,     7 ,  3.1
  1451 , 42162.49013889 ,   45.7444772 , -100.6690950 ,  544.266 ,   38 ,   29.0 ,   "3D Fix-F1" ,     9 ,  2.1
  1452 , 42162.49342593 ,   45.7444772 , -100.6691031 ,  544.898 ,   25 ,   30.0 ,   "3D Fix-F0" ,     9 ,  1.8
  1453 , 42162.49701389 ,   45.7444828 , -100.6691100 ,  542.371 ,   31 ,   30.5 ,   "3D Fix-F1" ,     9 ,  1.8
  1454 , 42162.50037037 ,   45.7444911 , -100.6691222 ,  545.367 ,   25 ,   31.5 ,   "3D Fix-F0" ,     9 ,  1.9
  1455 , 42162.50388889 ,   45.7444728 , -100.6691136 ,  540.438 ,   25 ,   30.5 ,   "3D Fix-F0" ,     9 ,  1.9
  1456 , 42162.50737269 ,   45.7444686 , -100.6690964 ,  544.520 ,   26 ,   29.5 ,   "3D Fix-F2" ,     8 ,  2.1
  1457 , 42162.51083333 ,   45.7444942 , -100.6690467 ,  546.469 ,   26 ,   29.5 ,   "3D Fix-F1" ,     9 ,  2.4
  1458 , 42162.51425926 ,   45.7444947 , -100.6690892 ,  544.070 ,   26 ,   30.5 ,   "3D Fix-F0" ,     9 ,  2.4
  1459 , 42162.51778935 ,   45.7444639 , -100.6691097 ,  544.566 ,   26 ,   30.0 ,   "3D Fix-F1" ,     9 ,  1.9
  1460 , 42162.52120370 ,   45.7444722 , -100.6691003 ,  541.723 ,   26 ,   30.0 ,   "3D Fix-F0" ,     8 ,  2.3
  1461 , 42162.52472222 ,   45.7444867 , -100.6690942 ,  544.109 ,   25 ,   29.5 ,   "3D Fix-F1" ,     8 ,  2.2
  1462 , 42162.52818287 ,   45.7444831 , -100.6690989 ,  548.992 ,   25 ,   29.5 ,   "3D Fix-F1" ,     8 ,  2.1
  1463 , 42162.53172454 ,   45.7445686 , -100.6690406 ,  542.633 ,   31 ,   29.5 ,   "3D Fix-F0" ,     8 ,  2.0
  1464 , 42162.53520833 ,   45.7446881 , -100.6687944 ,  544.383 ,   31 ,   29.5 ,   "3D Fix-F0" ,     7 ,  3.2
  1465 , 42162.53859954 ,   45.7450744 , -100.6677108 ,  533.629 ,   25 ,   29.5 ,   "3D Fix-F0" ,     8 ,  2.4
  1466 , 42162.54224537 ,   45.7451942 , -100.6672672 ,  538.824 ,   41 ,   29.0 ,   "3D Fix-F1" ,     7 ,  3.1
  1467 , 42162.54562500 ,   45.7453700 , -100.6672314 ,  534.707 ,   32 ,   29.0 ,   "3D Fix-F0" ,     8 ,  2.2
  1468 , 42162.54903935 ,   45.7459428 , -100.6661706 ,  536.918 ,   26 ,   29.5 ,   "3D Fix-F1" ,     8 ,  2.2
  1469 , 42162.55258102 ,   45.7459811 , -100.6659431 ,  536.711 ,   32 ,   29.5 ,   "3D Fix-F2" ,     9 ,  1.4
  1470 , 42162.55598380 ,   45.7461956 , -100.6660622 ,  536.492 ,   26 ,   28.5 ,   "3D Fix-F3" ,     8 ,  2.0
  1471 , 42162.55958333 ,   45.7463197 , -100.6660728 ,  534.492 ,   38 ,   28.5 ,   "3D Fix-F2" ,     9 ,  1.4
  1472 , 42162.56311343 ,   45.7464064 , -100.6660825 ,  537.762 ,   43 ,   28.5 ,   "3D Fix-F1" ,     8 ,  2.0
  1473 , 42162.56638889 ,   45.7463158 , -100.6663483 ,  542.191 ,   25 ,   28.5 ,   "3D Fix-F4" ,    10 ,  1.4
  1474 , 42162.56993056 ,   45.7462689 , -100.6663519 ,  531.965 ,   31 ,   28.5 ,   "3D Fix-F2" ,     9 ,  2.6
  1475 , 42162.57333333 ,   45.7463014 , -100.6663561 ,  533.434 ,   26 ,   29.0 ,   "3D Fix-F1" ,     8 ,  2.1
  1476 , 42162.57680556 ,   45.7463936 , -100.6665242 ,  532.984 ,   26 ,   29.5 ,   "3D Fix-F0" ,     8 ,  1.7
  1477 , 42162.58034722 ,   45.7464697 , -100.6664731 ,  531.348 ,   31 ,   30.0 ,   "3D Fix-F1" ,     8 ,  1.7
  1478 , 42162.58376157 ,   45.7462836 , -100.6663061 ,  530.727 ,   26 ,   30.0 ,   "3D Fix-F3" ,     9 ,  1.7
  1479 , 42162.58712963 ,   45.7461978 , -100.6663761 ,  531.715 ,   25 ,   30.0 ,   "3D Fix-F1" ,     8 ,  2.0
  1480 , 42162.59068287 ,   45.7461328 , -100.6666717 ,  532.430 ,   25 ,   30.0 ,   "3D Fix-F0" ,     8 ,  1.9
  1481 , 42162.59410880 ,   45.7461003 , -100.6669586 ,  533.383 ,   25 ,   30.0 ,   "3D Fix-F1" ,     8 ,  2.0
  1482 , 42162.59760417 ,   45.7458931 , -100.6671225 ,  537.477 ,   25 ,   29.5 ,   "3D Fix-F1" ,     8 ,  1.6
